_id,userInputs,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone,userID
5bc916ebf9af8b0dc677b826,,2_39_79_379_2018-05-04 00:52:19.724133,2-39-79-379,CA-327,0002,0039,2018-05-03 17:52:20-07:00,2018-05-04 06:07:51-07:00,15.659,2018-05-03 22:23:29-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b827,,2_39_125_21_2018-05-04 00:54:27.790257,2-39-125-21,CA-311,0002,0039,2018-05-03 17:54:28-07:00,2018-05-03 22:17:58-07:00,13.917,2018-05-03 22:17:53-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b828,,2_39_95_27_2018-05-04 01:21:30.817410,2-39-95-27,CA-319,0002,0039,2018-05-03 18:21:31-07:00,2018-05-03 18:28:20-07:00,0.661,2018-05-03 18:28:16-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b829,,2_39_127_19_2018-05-04 01:30:01.976517,2-39-127-19,CA-309,0002,0039,2018-05-03 18:30:02-07:00,2018-05-03 20:23:40-07:00,12.014,2018-05-03 20:23:35-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b82a,,2_39_129_563_2018-05-04 01:47:03.286721,2-39-129-563,CA-509,0002,0039,2018-05-03 18:47:03-07:00,2018-05-03 19:59:06-07:00,3.356,2018-05-03 19:40:42-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b82b,,2_39_129_17_2018-05-04 01:51:45.226345,2-39-129-17,CA-307,0002,0039,2018-05-03 18:51:45-07:00,2018-05-03 20:53:12-07:00,10.121,2018-05-03 20:33:33-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b82c,,2_39_138_29_2018-05-04 02:51:36.037420,2-39-138-29,CA-304,0002,0039,2018-05-03 19:51:36-07:00,2018-05-03 20:21:02-07:00,2.954,2018-05-03 20:20:43-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b82d,,2_39_95_27_2018-05-04 03:01:32.356397,2-39-95-27,CA-319,0002,0039,2018-05-03 20:01:32-07:00,2018-05-03 22:51:15-07:00,10.211,2018-05-03 22:51:11-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b82e,,2_39_139_28_2018-05-04 03:15:26.362613,2-39-139-28,CA-303,0002,0039,2018-05-03 20:15:26-07:00,2018-05-03 21:47:15-07:00,7.978,2018-05-03 21:47:11-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b82f,,2_39_79_378_2018-05-04 03:24:59.597398,2-39-79-378,CA-326,0002,0039,2018-05-03 20:25:00-07:00,2018-05-04 07:34:50-07:00,6.577,2018-05-03 22:32:41-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b830,,2_39_131_30_2018-05-04 03:28:42.384551,2-39-131-30,CA-305,0002,0039,2018-05-03 20:28:42-07:00,2018-05-03 22:21:44-07:00,6.156,2018-05-03 22:21:40-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b831,,2_39_129_17_2018-05-04 04:42:15.415543,2-39-129-17,CA-307,0002,0039,2018-05-03 21:42:15-07:00,2018-05-04 07:25:37-07:00,13.991,2018-05-04 07:26:04-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b832,,2_39_79_376_2018-05-04 05:34:21.329854,2-39-79-376,CA-324,0002,0039,2018-05-03 22:34:21-07:00,2018-05-03 23:21:07-07:00,4.684,2018-05-03 23:20:35-07:00,America/Los_Angeles,
5bc916ebf9af8b0dc677b833,,2_39_131_30_2018-05-04 05:59:10.570222,2-39-131-30,CA-305,0002,0039,2018-05-03 22:59:11-07:00,2018-05-07 07:53:34-07:00,14.019,2018-05-04 14:42:22-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b834,,2_39_79_377_2018-05-04 11:46:40.375754,2-39-79-377,CA-325,0002,0039,2018-05-04 04:46:40-07:00,2018-05-04 14:27:20-07:00,11.609,2018-05-04 08:21:53-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b835,,2_39_139_28_2018-05-04 12:24:38.546177,2-39-139-28,CA-303,0002,0039,2018-05-04 05:24:39-07:00,2018-05-04 05:51:06-07:00,2.98,2018-05-04 05:50:30-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b836,,2_39_92_436_2018-05-04 13:22:35.838059,2-39-92-436,CA-318,0002,0039,2018-05-04 06:22:36-07:00,2018-05-04 06:36:11-07:00,1.511,2018-05-04 06:36:07-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b837,,2_39_89_25_2018-05-04 13:24:20.485992,2-39-89-25,CA-315,0002,0039,2018-05-04 06:24:20-07:00,2018-05-04 07:37:54-07:00,4.177,2018-05-04 07:37:46-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b838,,2_39_79_379_2018-05-04 14:14:19.211101,2-39-79-379,CA-327,0002,0039,2018-05-04 07:14:19-07:00,2018-05-04 16:52:33-07:00,2.73,2018-05-04 08:15:04-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b839,,2_39_95_27_2018-05-04 14:18:41.193707,2-39-95-27,CA-319,0002,0039,2018-05-04 07:18:41-07:00,2018-05-04 17:10:46-07:00,9.845,2018-05-04 17:10:26-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b83a,,2_39_79_383_2018-05-04 14:37:35.998790,2-39-79-383,CA-492,0002,0039,2018-05-04 07:37:36-07:00,2018-05-04 15:53:09-07:00,21.839,2018-05-04 14:55:33-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b83b,,2_39_139_28_2018-05-04 14:39:04.909183,2-39-139-28,CA-303,0002,0039,2018-05-04 07:39:05-07:00,2018-05-04 18:19:23-07:00,14.034,2018-05-04 17:06:08-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b83c,,2_39_91_437_2018-05-04 14:47:33.352455,2-39-91-437,CA-317,0002,0039,2018-05-04 07:47:33-07:00,2018-05-04 10:21:31-07:00,4.048,2018-05-04 10:21:22-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b83d,,2_39_89_25_2018-05-04 14:57:20.550694,2-39-89-25,CA-315,0002,0039,2018-05-04 07:57:21-07:00,2018-05-04 15:46:48-07:00,14.928,2018-05-04 10:36:20-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b83e,,2_39_90_26_2018-05-04 15:01:49.764484,2-39-90-26,CA-316,0002,0039,2018-05-04 08:01:50-07:00,2018-05-04 17:36:23-07:00,3.561,2018-05-04 09:15:47-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b83f,,2_39_79_381_2018-05-04 15:09:15.398986,2-39-79-381,CA-490,0002,0039,2018-05-04 08:09:15-07:00,2018-05-04 22:57:29-07:00,8.478,2018-05-04 11:06:27-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b840,,2_39_88_24_2018-05-04 15:15:17.770700,2-39-88-24,CA-314,0002,0039,2018-05-04 08:15:18-07:00,2018-05-04 09:50:29-07:00,8.321,2018-05-04 09:50:19-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b841,,2_39_78_360_2018-05-04 15:16:52.229072,2-39-78-360,CA-322,0002,0039,2018-05-04 08:16:52-07:00,2018-05-04 12:21:37-07:00,6.445,2018-05-04 12:22:37-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b842,,2_39_129_17_2018-05-04 15:20:03.751219,2-39-129-17,CA-307,0002,0039,2018-05-04 08:20:04-07:00,2018-05-04 19:21:39-07:00,13.948,2018-05-04 19:20:23-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b843,,2_39_123_557_2018-05-04 15:20:27.756602,2-39-123-557,CA-503,0002,0039,2018-05-04 08:20:28-07:00,2018-05-04 13:00:03-07:00,9.981,2018-05-04 12:59:59-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b844,,2_39_78_367_2018-05-04 15:26:00.847656,2-39-78-367,CA-494,0002,0039,2018-05-04 08:26:01-07:00,2018-05-04 11:54:18-07:00,3.173,2018-05-04 09:34:54-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b845,,2_39_127_19_2018-05-04 15:26:35.698656,2-39-127-19,CA-309,0002,0039,2018-05-04 08:26:36-07:00,2018-05-04 18:59:32-07:00,5.245,2018-05-04 11:38:18-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b846,,2_39_124_22_2018-05-04 15:27:21.139217,2-39-124-22,CA-312,0002,0039,2018-05-04 08:27:21-07:00,2018-05-04 18:00:16-07:00,13.946,2018-05-04 17:59:17-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b847,,2_39_78_366_2018-05-04 15:35:06.398874,2-39-78-366,CA-323,0002,0039,2018-05-04 08:35:06-07:00,2018-05-04 17:25:10-07:00,16.157,2018-05-04 15:47:19-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b848,,2_39_78_365_2018-05-04 15:39:08.512581,2-39-78-365,CA-321,0002,0039,2018-05-04 08:39:09-07:00,2018-05-04 13:30:40-07:00,8.714,2018-05-04 13:30:34-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b849,,2_39_79_380_2018-05-04 15:40:00.167554,2-39-79-380,CA-489,0002,0039,2018-05-04 08:40:00-07:00,2018-05-04 17:42:34-07:00,5.19,2018-05-04 16:38:29-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b84a,,2_39_92_442_2018-05-04 15:42:05.327161,2-39-92-442,CA-498,0002,0039,2018-05-04 08:42:05-07:00,2018-05-04 13:16:45-07:00,8.316,2018-05-04 11:53:55-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b84b,,2_39_123_23_2018-05-04 15:48:44.986155,2-39-123-23,CA-313,0002,0039,2018-05-04 08:48:45-07:00,2018-05-04 12:04:51-07:00,1.086,2018-05-04 12:05:49-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b84c,,2_39_92_436_2018-05-04 15:51:22.587643,2-39-92-436,CA-318,0002,0039,2018-05-04 08:51:23-07:00,2018-05-04 16:28:57-07:00,25.556,2018-05-04 14:26:54-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b84d,,2_39_79_382_2018-05-04 15:52:28.244279,2-39-79-382,CA-491,0002,0039,2018-05-04 08:52:28-07:00,2018-05-04 18:16:07-07:00,16.328,2018-05-04 18:15:11-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b84e,,2_39_79_378_2018-05-04 15:57:33.106151,2-39-79-378,CA-326,0002,0039,2018-05-04 08:57:33-07:00,2018-05-04 17:50:06-07:00,7.515,2018-05-04 12:46:08-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b84f,,2_39_78_363_2018-05-04 16:05:43.733373,2-39-78-363,CA-320,0002,0039,2018-05-04 09:05:44-07:00,2018-05-04 11:49:21-07:00,4.657,2018-05-04 11:49:10-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b850,,2_39_91_441_2018-05-04 16:08:56.536445,2-39-91-441,CA-499,0002,0039,2018-05-04 09:08:57-07:00,2018-05-04 15:46:57-07:00,7.305,2018-05-04 15:46:53-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b851,,2_39_78_361_2018-05-04 16:14:27.576649,2-39-78-361,CA-493,0002,0039,2018-05-04 09:14:28-07:00,2018-05-04 18:13:35-07:00,8.212,2018-05-04 13:53:11-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b852,,2_39_89_439_2018-05-04 16:17:19.635061,2-39-89-439,CA-501,0002,0039,2018-05-04 09:17:20-07:00,2018-05-04 16:21:06-07:00,35.982,2018-05-04 16:21:02-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b853,,2_39_79_376_2018-05-04 16:19:46.150751,2-39-79-376,CA-324,0002,0039,2018-05-04 09:19:46-07:00,2018-05-04 14:59:43-07:00,2.657,2018-05-04 11:04:27-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b854,,2_39_126_20_2018-05-04 16:19:48.549531,2-39-126-20,CA-310,0002,0039,2018-05-04 09:19:49-07:00,2018-05-04 19:43:34-07:00,1.212,2018-05-04 10:18:59-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b855,,2_39_78_364_2018-05-04 16:25:03.943602,2-39-78-364,CA-495,0002,0039,2018-05-04 09:25:04-07:00,2018-05-04 14:11:45-07:00,6.341,2018-05-04 14:12:42-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b856,,2_39_90_440_2018-05-04 16:31:02.928398,2-39-90-440,CA-500,0002,0039,2018-05-04 09:31:03-07:00,2018-05-04 20:13:35-07:00,4.806,2018-05-04 12:08:32-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b857,,2_39_78_362_2018-05-04 16:42:40.152177,2-39-78-362,CA-496,0002,0039,2018-05-04 09:42:40-07:00,2018-05-04 12:03:08-07:00,2.264,2018-05-04 12:04:04-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b858,,2_39_88_438_2018-05-04 16:55:30.775103,2-39-88-438,CA-502,0002,0039,2018-05-04 09:55:31-07:00,2018-05-04 18:46:39-07:00,11.539,2018-05-04 18:46:23-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b859,,2_39_88_24_2018-05-04 17:17:27.109241,2-39-88-24,CA-314,0002,0039,2018-05-04 10:17:27-07:00,2018-05-04 11:37:21-07:00,2.588,2018-05-04 11:37:11-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b85a,,2_39_91_437_2018-05-04 17:28:12.511668,2-39-91-437,CA-317,0002,0039,2018-05-04 10:28:13-07:00,2018-05-04 12:48:42-07:00,6.044,2018-05-04 12:48:37-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b85b,,2_39_83_386_2018-05-04 17:35:48.654136,2-39-83-386,CA-212,0002,0039,2018-05-04 10:35:49-07:00,2018-05-04 16:37:58-07:00,7.637,2018-05-04 16:37:53-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b85c,,2_39_127_561_2018-05-04 17:54:33.446973,2-39-127-561,CA-507,0002,0039,2018-05-04 10:54:33-07:00,2018-05-04 18:04:15-07:00,6.94,2018-05-04 14:47:27-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b85d,,2_39_138_566_2018-05-04 18:23:42.582774,2-39-138-566,CA-512,0002,0039,2018-05-04 11:23:43-07:00,2018-05-04 16:44:25-07:00,9.183,2018-05-04 16:44:21-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b85e,,2_39_88_24_2018-05-04 18:51:46.019956,2-39-88-24,CA-314,0002,0039,2018-05-04 11:51:46-07:00,2018-05-04 13:02:10-07:00,2.473,2018-05-04 13:02:06-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b85f,,2_39_123_23_2018-05-04 19:04:58.479537,2-39-123-23,CA-313,0002,0039,2018-05-04 12:04:58-07:00,2018-05-04 16:11:36-07:00,0.934,2018-05-04 16:11:59-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b860,,2_39_78_363_2018-05-04 19:08:36.642114,2-39-78-363,CA-320,0002,0039,2018-05-04 12:08:37-07:00,2018-05-04 15:07:47-07:00,0.5517219235364658,2018-05-04 12:07:40-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b861,,2_39_78_360_2018-05-04 19:23:22.003265,2-39-78-360,CA-322,0002,0039,2018-05-04 12:23:22-07:00,2018-05-04 16:32:10-07:00,14.889,2018-05-04 16:28:25-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b862,,2_39_78_367_2018-05-04 19:23:51.897392,2-39-78-367,CA-494,0002,0039,2018-05-04 12:23:52-07:00,2018-05-04 17:04:15-07:00,0.9122968936674426,2018-05-04 12:22:52-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b863,,2_39_128_18_2018-05-04 19:49:27.169880,2-39-128-18,CA-308,0002,0039,2018-05-04 12:49:27-07:00,2018-05-04 14:58:33-07:00,4.753,2018-05-04 14:58:25-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b864,,2_39_92_442_2018-05-04 20:37:06.340679,2-39-92-442,CA-498,0002,0039,2018-05-04 13:37:06-07:00,2018-05-04 16:36:36-07:00,3.23,2018-05-04 14:49:37-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b865,,2_39_91_437_2018-05-04 21:00:56.499041,2-39-91-437,CA-317,0002,0039,2018-05-04 14:00:56-07:00,2018-05-04 19:05:53-07:00,6.279,2018-05-04 16:08:29-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b866,,2_39_79_376_2018-05-04 23:09:08.932726,2-39-79-376,CA-324,0002,0039,2018-05-04 16:09:09-07:00,2018-05-05 17:21:39-07:00,6.592,2018-05-04 18:19:50-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b867,,2_39_88_24_2018-05-04 23:17:34.271287,2-39-88-24,CA-314,0002,0039,2018-05-04 16:17:34-07:00,2018-05-04 17:28:51-07:00,4.823,2018-05-04 17:28:44-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b868,,2_39_128_18_2018-05-05 00:03:24.694180,2-39-128-18,CA-308,0002,0039,2018-05-04 17:03:25-07:00,2018-05-04 19:16:05-07:00,7.01,2018-05-04 19:15:33-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b869,,2_39_88_24_2018-05-05 00:38:01.450610,2-39-88-24,CA-314,0002,0039,2018-05-04 17:38:01-07:00,2018-05-04 20:43:22-07:00,18.703,2018-05-04 20:43:18-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b86a,,2_39_128_562_2018-05-05 00:48:43.135322,2-39-128-562,CA-508,0002,0039,2018-05-04 17:48:43-07:00,2018-05-04 23:22:14-07:00,2.568,2018-05-04 19:08:54-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b86b,,2_39_138_29_2018-05-05 01:00:20.448565,2-39-138-29,CA-304,0002,0039,2018-05-04 18:00:20-07:00,2018-05-04 21:19:33-07:00,3.774,2018-05-04 19:02:52-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b86c,,2_39_95_27_2018-05-05 01:17:38.960700,2-39-95-27,CA-319,0002,0039,2018-05-04 18:17:39-07:00,2018-05-05 14:08:47-07:00,28.545,2018-05-04 22:36:08-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b86d,,2_39_139_28_2018-05-05 01:42:10.352869,2-39-139-28,CA-303,0002,0039,2018-05-04 18:42:10-07:00,2018-05-04 21:30:38-07:00,13.922,2018-05-04 21:13:48-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b86e,,2_39_125_21_2018-05-05 02:02:06.818615,2-39-125-21,CA-311,0002,0039,2018-05-04 19:02:07-07:00,2018-05-04 21:42:54-07:00,13.917,2018-05-04 21:31:08-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b86f,,2_39_129_17_2018-05-05 02:31:37.700924,2-39-129-17,CA-307,0002,0039,2018-05-04 19:31:38-07:00,2018-05-04 21:41:25-07:00,13.796,2018-05-04 21:41:20-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b870,,2_39_128_18_2018-05-05 02:33:09.515089,2-39-128-18,CA-308,0002,0039,2018-05-04 19:33:10-07:00,2018-05-04 21:41:26-07:00,13.72,2018-05-04 21:41:21-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b871,,2_39_79_378_2018-05-05 02:47:48.225006,2-39-79-378,CA-326,0002,0039,2018-05-04 19:47:48-07:00,2018-05-04 20:45:48-07:00,5.428,2018-05-04 20:45:43-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b872,,2_39_78_360_2018-05-05 04:02:34.536178,2-39-78-360,CA-322,0002,0039,2018-05-04 21:02:35-07:00,2018-05-04 21:32:42-07:00,2.835,2018-05-04 21:30:06-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b873,,2_39_79_383_2018-05-05 04:06:13.839687,2-39-79-383,CA-492,0002,0039,2018-05-04 21:06:14-07:00,2018-05-05 12:13:54-07:00,39.878,2018-05-05 06:06:41-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b874,,2_39_79_379_2018-05-05 04:20:02.973105,2-39-79-379,CA-327,0002,0039,2018-05-04 21:20:03-07:00,2018-05-05 21:25:25-07:00,16.507,2018-05-05 02:13:21-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b875,,2_39_78_366_2018-05-05 04:21:15.095281,2-39-78-366,CA-323,0002,0039,2018-05-04 21:21:15-07:00,2018-05-05 11:21:31-07:00,39.842,2018-05-05 05:01:20-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b876,,2_39_92_436_2018-05-05 04:55:37.325495,2-39-92-436,CA-318,0002,0039,2018-05-04 21:55:37-07:00,2018-05-04 23:35:19-07:00,1.112,2018-05-04 22:25:38-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b877,,2_39_79_378_2018-05-05 04:56:35.832414,2-39-79-378,CA-326,0002,0039,2018-05-04 21:56:36-07:00,2018-05-05 11:27:08-07:00,6.607,2018-05-05 11:26:51-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b878,,2_39_78_367_2018-05-05 05:49:02.660703,2-39-78-367,CA-494,0002,0039,2018-05-04 22:49:03-07:00,2018-05-05 07:01:48-07:00,17.111,2018-05-05 06:05:37-07:00,America/Los_Angeles,
5bc91740f9af8b0dc677b879,,2_39_89_25_2018-05-05 06:01:39.784238,2-39-89-25,CA-315,0002,0039,2018-05-04 23:01:40-07:00,2018-05-05 13:00:42-07:00,23.716,2018-05-05 02:37:40-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b87a,,2_39_79_377_2018-05-05 11:40:28.388781,2-39-79-377,CA-325,0002,0039,2018-05-05 04:40:28-07:00,2018-05-05 06:03:27-07:00,4.493,2018-05-05 06:03:21-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b87b,,2_39_128_18_2018-05-05 12:07:30.937074,2-39-128-18,CA-308,0002,0039,2018-05-05 05:07:31-07:00,2018-05-05 05:40:02-07:00,3.74,2018-05-05 05:39:42-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b87c,,2_39_127_19_2018-05-05 14:00:45.571701,2-39-127-19,CA-309,0002,0039,2018-05-05 07:00:46-07:00,2018-05-05 07:39:23-07:00,4.01,2018-05-05 07:39:14-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b87d,,2_39_139_28_2018-05-05 14:38:40.755739,2-39-139-28,CA-303,0002,0039,2018-05-05 07:38:41-07:00,2018-05-05 11:16:20-07:00,13.912,2018-05-05 11:02:05-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b87e,,2_39_79_380_2018-05-05 14:46:44.181190,2-39-79-380,CA-489,0002,0039,2018-05-05 07:46:44-07:00,2018-05-05 16:38:55-07:00,15.022,2018-05-05 10:07:44-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b87f,,2_39_129_17_2018-05-05 14:52:24.975775,2-39-129-17,CA-307,0002,0039,2018-05-05 07:52:25-07:00,2018-05-05 09:00:44-07:00,3.847,2018-05-05 09:00:39-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b880,,2_39_123_23_2018-05-05 15:03:41.867372,2-39-123-23,CA-313,0002,0039,2018-05-05 08:03:42-07:00,2018-05-05 09:06:04-07:00,6.94,2018-05-05 09:06:00-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b881,,2_39_91_437_2018-05-05 15:10:29.077734,2-39-91-437,CA-317,0002,0039,2018-05-05 08:10:29-07:00,2018-05-05 09:05:45-07:00,5.982,2018-05-05 09:05:39-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b882,,2_39_79_381_2018-05-05 16:09:24.237564,2-39-79-381,CA-490,0002,0039,2018-05-05 09:09:24-07:00,2018-05-05 13:05:06-07:00,21.967,2018-05-05 13:05:02-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b883,,2_39_129_17_2018-05-05 16:21:01.012881,2-39-129-17,CA-307,0002,0039,2018-05-05 09:21:01-07:00,2018-05-05 09:34:41-07:00,1.344,2018-05-05 09:34:36-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b884,,2_39_128_18_2018-05-05 16:41:55.225862,2-39-128-18,CA-308,0002,0039,2018-05-05 09:41:55-07:00,2018-05-05 11:30:45-07:00,12.381,2018-05-05 11:30:41-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b885,,2_39_91_441_2018-05-05 17:03:12.465172,2-39-91-441,CA-499,0002,0039,2018-05-05 10:03:12-07:00,2018-05-05 11:11:03-07:00,3.599,2018-05-05 11:10:54-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b886,,2_39_91_437_2018-05-05 17:51:23.657127,2-39-91-437,CA-317,0002,0039,2018-05-05 10:51:24-07:00,2018-05-06 17:35:31-07:00,37.49,2018-05-05 16:33:15-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b887,,2_39_78_365_2018-05-05 18:18:21.850072,2-39-78-365,CA-321,0002,0039,2018-05-05 11:18:22-07:00,2018-05-05 18:23:21-07:00,33.013,2018-05-05 18:23:15-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b888,,2_39_83_386_2018-05-05 18:20:05.276833,2-39-83-386,CA-212,0002,0039,2018-05-05 11:20:05-07:00,2018-05-06 01:52:26-07:00,15.737,2018-05-05 16:09:12-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b889,,2_39_138_566_2018-05-05 18:49:13.490467,2-39-138-566,CA-512,0002,0039,2018-05-05 11:49:13-07:00,2018-05-05 15:57:12-07:00,13.91,2018-05-05 15:56:24-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b88a,,2_39_79_383_2018-05-05 19:50:25.276410,2-39-79-383,CA-492,0002,0039,2018-05-05 12:50:25-07:00,2018-05-05 13:29:06-07:00,2.14,2018-05-05 13:29:02-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b88b,,2_39_127_19_2018-05-05 20:11:15.304599,2-39-127-19,CA-309,0002,0039,2018-05-05 13:11:15-07:00,2018-05-05 14:49:51-07:00,10.737,2018-05-05 14:49:46-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b88c,,2_39_123_23_2018-05-05 20:16:38.010156,2-39-123-23,CA-313,0002,0039,2018-05-05 13:16:38-07:00,2018-05-05 14:10:57-07:00,5.884,2018-05-05 14:10:49-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b88d,,2_39_78_360_2018-05-05 20:34:36.599417,2-39-78-360,CA-322,0002,0039,2018-05-05 13:34:37-07:00,2018-05-05 17:26:36-07:00,7.102,2018-05-05 15:43:05-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b88e,,2_39_130_31_2018-05-05 21:01:17.687087,2-39-130-31,CA-306,0002,0039,2018-05-05 14:01:18-07:00,2018-05-05 15:21:37-07:00,6.983,2018-05-05 15:21:09-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b88f,,2_39_88_24_2018-05-05 21:43:03.243022,2-39-88-24,CA-314,0002,0039,2018-05-05 14:43:03-07:00,2018-05-05 21:36:55-07:00,41.913,2018-05-05 21:14:14-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b890,,2_39_139_28_2018-05-05 22:01:52.476073,2-39-139-28,CA-303,0002,0039,2018-05-05 15:01:52-07:00,2018-05-05 16:22:00-07:00,4.529,2018-05-05 16:21:56-07:00,America/Los_Angeles,
5bc9177bf9af8b0dc677b891,,2_39_95_27_2018-05-05 22:38:34.124317,2-39-95-27,CA-319,0002,0039,2018-05-05 15:38:34-07:00,2018-05-05 17:48:01-07:00,10.472,2018-05-05 17:19:54-07:00,America/Los_Angeles,
